n_threads,time,n_points,dimensionality
4,0.43899,20000,4096
4,0.439529,20000,4096
4,0.439321,20000,4096
4,0.440076,20000,4096
4,0.439051,20000,4096
4,0.432979,20000,4096
4,0.439069,20000,4096
4,0.440127,20000,4096
4,0.439638,20000,4096
4,0.451735,20000,4096
4,0.458741,20000,4096
4,0.449311,20000,4096
4,0.446987,20000,4096
4,0.442308,20000,4096
4,0.438996,20000,4096
4,0.439203,20000,4096
4,0.439396,20000,4096
4,0.439991,20000,4096
4,0.439314,20000,4096
4,0.439706,20000,4096
4,0.434037,20000,4096
4,0.453468,20000,4096
4,0.44251,20000,4096
4,0.436731,20000,4096
4,0.4323,20000,4096
4,0.477667,20000,4096
4,0.443666,20000,4096
4,0.44236,20000,4096
4,0.442052,20000,4096
4,0.442295,20000,4096
4,0.443762,20000,4096
4,0.440395,20000,4096
4,0.485542,20000,4096
4,0.467805,20000,4096
4,0.452441,20000,4096
4,0.440357,20000,4096
4,0.443342,20000,4096
8,0.368943,20000,4096
8,0.369701,20000,4096
8,0.368743,20000,4096
8,0.368886,20000,4096
8,0.38309,20000,4096
8,0.36617,20000,4096
8,0.36619,20000,4096
8,0.367201,20000,4096
8,0.367072,20000,4096
8,0.366435,20000,4096
8,0.366054,20000,4096
8,0.386436,20000,4096
8,0.375616,20000,4096
8,0.365721,20000,4096
8,0.366083,20000,4096
8,0.36924,20000,4096
8,0.36615,20000,4096
8,0.366509,20000,4096
8,0.365852,20000,4096
8,0.366291,20000,4096
8,0.365955,20000,4096
8,0.365689,20000,4096
8,0.365852,20000,4096
8,0.364334,20000,4096
8,0.36611,20000,4096
8,0.366261,20000,4096
8,0.365767,20000,4096
8,0.36617,20000,4096
8,0.366783,20000,4096
8,0.365555,20000,4096
8,0.366187,20000,4096
8,0.366504,20000,4096
8,0.36569,20000,4096
8,0.366962,20000,4096
8,0.366364,20000,4096
8,0.366041,20000,4096
8,0.365734,20000,4096
8,0.366971,20000,4096
8,0.369437,20000,4096
8,0.365698,20000,4096
8,0.365946,20000,4096
8,0.366323,20000,4096
8,0.374414,20000,4096
8,0.366418,20000,4096
8,0.367202,20000,4096
8,0.367553,20000,4096
8,0.36681,20000,4096
8,0.367026,20000,4096
8,0.365707,20000,4096
8,0.36599,20000,4096
16,0.32209,20000,4096
16,0.321776,20000,4096
16,0.323372,20000,4096
16,0.321698,20000,4096
16,0.321359,20000,4096
16,0.321609,20000,4096
16,0.322189,20000,4096
16,0.321594,20000,4096
16,0.321577,20000,4096
16,0.321747,20000,4096
16,0.322237,20000,4096
16,0.321824,20000,4096
16,0.32173,20000,4096
16,0.321855,20000,4096
16,0.321739,20000,4096
16,0.321558,20000,4096
16,0.319822,20000,4096
16,0.321905,20000,4096
16,0.32195,20000,4096
16,0.321419,20000,4096
16,0.321717,20000,4096
16,0.322113,20000,4096
16,0.321579,20000,4096
16,0.321749,20000,4096
16,0.32194,20000,4096
16,0.32168,20000,4096
16,0.322303,20000,4096
16,0.333851,20000,4096
16,0.321982,20000,4096
16,0.321926,20000,4096
16,0.322669,20000,4096
16,0.322289,20000,4096
16,0.322046,20000,4096
16,0.322258,20000,4096
16,0.322003,20000,4096
16,0.332706,20000,4096
16,0.322574,20000,4096
16,0.322167,20000,4096
16,0.321845,20000,4096
16,0.321881,20000,4096
16,0.322026,20000,4096
16,0.321841,20000,4096
16,0.322264,20000,4096
16,0.322366,20000,4096
16,0.322673,20000,4096
16,0.321488,20000,4096
16,0.324628,20000,4096
16,0.322034,20000,4096
16,0.32161,20000,4096
16,0.321675,20000,4096
32,0.299878,20000,4096
32,0.0732295,20000,4096
32,0.0722482,20000,4096
32,0.0712065,20000,4096
32,0.0709153,20000,4096
32,0.0709932,20000,4096
32,0.0712593,20000,4096
32,0.0708753,20000,4096
32,0.0706184,20000,4096
32,0.0710377,20000,4096
32,0.0706212,20000,4096
32,0.0705714,20000,4096
32,0.0707751,20000,4096
32,0.0708777,20000,4096
32,0.0707359,20000,4096
32,0.0709276,20000,4096
32,0.0707143,20000,4096
32,0.0705894,20000,4096
32,0.0711856,20000,4096
32,0.0712941,20000,4096
32,0.0707752,20000,4096
32,0.0704852,20000,4096
32,0.0709028,20000,4096
32,0.0706135,20000,4096
32,0.0707644,20000,4096
32,0.0707212,20000,4096
32,0.0708686,20000,4096
32,0.0706633,20000,4096
32,0.0719346,20000,4096
32,0.0706644,20000,4096
32,0.0715542,20000,4096
32,0.0706937,20000,4096
32,0.0712826,20000,4096
32,0.0708934,20000,4096
32,0.0709991,20000,4096
32,0.0707621,20000,4096
32,0.0708281,20000,4096
32,0.0706205,20000,4096
32,0.0713384,20000,4096
32,0.0706583,20000,4096
32,0.0705199,20000,4096
32,0.070585,20000,4096
32,0.0716728,20000,4096
32,0.0709406,20000,4096
32,0.0715305,20000,4096
32,0.0709142,20000,4096
32,0.0715307,20000,4096
32,0.0710873,20000,4096
32,0.0721133,20000,4096
32,0.0712199,20000,4096
