n_threads,time,n_points,dimensionality
8,0.490625,30000,2048
16,0.441861,30000,2048
16,0.438367,30000,2048
16,0.440008,30000,2048
16,0.438956,30000,2048
16,0.43929,30000,2048
16,0.438915,30000,2048
16,0.438713,30000,2048
16,0.438938,30000,2048
16,0.439117,30000,2048
16,0.45301,30000,2048
16,0.438927,30000,2048
16,0.438821,30000,2048
16,0.439181,30000,2048
16,0.445296,30000,2048
16,0.442132,30000,2048
16,0.439042,30000,2048
16,0.438818,30000,2048
16,0.441671,30000,2048
16,0.439221,30000,2048
16,0.438933,30000,2048
16,0.439147,30000,2048
16,0.439198,30000,2048
16,0.440188,30000,2048
16,0.439216,30000,2048
16,0.439121,30000,2048
16,0.438864,30000,2048
16,0.439893,30000,2048
16,0.438943,30000,2048
16,0.439142,30000,2048
16,0.438763,30000,2048
16,0.439086,30000,2048
16,0.515894,30000,2048
16,0.451585,30000,2048
16,0.449293,30000,2048
16,0.447397,30000,2048
16,0.454143,30000,2048
16,0.452703,30000,2048
16,0.440729,30000,2048
16,0.475076,30000,2048
16,0.443353,30000,2048
16,0.450571,30000,2048
16,0.444941,30000,2048
16,0.440353,30000,2048
16,0.443031,30000,2048
16,0.439423,30000,2048
16,0.454245,30000,2048
16,0.446023,30000,2048
16,0.441895,30000,2048
16,0.44,30000,2048
16,0.441206,30000,2048
32,0.451218,30000,2048
32,0.432428,30000,2048
32,0.43189,30000,2048
32,0.432417,30000,2048
32,0.43137,30000,2048
32,0.45185,30000,2048
32,0.439454,30000,2048
32,0.432402,30000,2048
32,0.431689,30000,2048
32,0.432314,30000,2048
32,0.431809,30000,2048
32,0.432857,30000,2048
32,0.431911,30000,2048
32,0.504785,30000,2048
32,0.439149,30000,2048
32,0.431676,30000,2048
32,0.43134,30000,2048
32,0.432891,30000,2048
32,0.432804,30000,2048
32,0.431148,30000,2048
32,0.431199,30000,2048
32,0.431713,30000,2048
32,0.43164,30000,2048
32,0.431974,30000,2048
32,0.462646,30000,2048
32,0.438553,30000,2048
32,0.434133,30000,2048
32,0.432797,30000,2048
32,0.430943,30000,2048
32,0.433093,30000,2048
32,0.430988,30000,2048
32,0.432651,30000,2048
32,0.433305,30000,2048
32,0.432237,30000,2048
32,0.431935,30000,2048
32,0.431547,30000,2048
32,0.432509,30000,2048
32,0.450507,30000,2048
32,0.436521,30000,2048
32,0.430883,30000,2048
32,0.431064,30000,2048
32,0.437577,30000,2048
32,0.43228,30000,2048
32,0.431166,30000,2048
32,0.431621,30000,2048
32,0.431464,30000,2048
32,0.43093,30000,2048
32,0.450069,30000,2048
32,0.430763,30000,2048
32,0.436684,30000,2048
