n_threads,time,n_points,dimensionality
22,0.52281,30000,2048
22,0.519552,30000,2048
22,0.519563,30000,2048
22,0.518603,30000,2048
22,0.51715,30000,2048
22,0.518227,30000,2048
22,0.517429,30000,2048
22,0.516356,30000,2048
22,0.516178,30000,2048
22,0.518009,30000,2048
22,0.517131,30000,2048
22,0.516025,30000,2048
22,0.516155,30000,2048
22,0.516558,30000,2048
22,0.519584,30000,2048
22,0.517958,30000,2048
22,0.517457,30000,2048
22,0.51588,30000,2048
22,0.516711,30000,2048
22,0.515991,30000,2048
22,0.515865,30000,2048
22,0.516475,30000,2048
22,0.518178,30000,2048
22,0.515746,30000,2048
22,0.516263,30000,2048
22,0.51677,30000,2048
23,0.596564,30000,2048
23,0.523363,30000,2048
23,0.517735,30000,2048
23,0.516872,30000,2048
23,0.516131,30000,2048
23,0.526022,30000,2048
23,0.529095,30000,2048
23,0.519535,30000,2048
23,0.518149,30000,2048
23,0.518015,30000,2048
23,0.517444,30000,2048
23,0.516584,30000,2048
23,0.518935,30000,2048
23,0.516729,30000,2048
23,0.516588,30000,2048
23,0.518565,30000,2048
23,0.518851,30000,2048
23,0.517021,30000,2048
23,0.518679,30000,2048
23,0.519076,30000,2048
23,0.516763,30000,2048
